dt(cam)	frame	LO	AO
46.0323	0281	-0.1474	0.9073
46.1965	0282	-0.1474	0.9058
46.3649	0283	-0.1474	0.9043
46.5279	0284	-0.1476	0.9030
46.6945	0285	-0.1476	0.9021
46.8623	0286	-0.1476	0.9012
47.0497	0287	-0.1476	0.8996
47.1941	0288	-0.1476	0.8983
47.3610	0289	-0.1476	0.8972
47.5411	0290	-0.1476	0.8965
47.6946	0291	-0.1476	0.8956
47.8618	0292	-0.1476	0.8939
48.0349	0293	-0.1476	0.8924
48.1948	0294	-0.1476	0.8920
48.3623	0295	-0.1476	0.8908
48.5285	0296	-0.1332	0.8891
48.6978	0297	-0.1332	0.8880
48.8610	0298	-0.1332	0.8864
49.0281	0299	-0.1332	0.8848
49.2172	0300	-0.1332	0.8838
49.3802	0301	-0.1332	0.8835
49.4649	0302	-0.1332	0.8836
49.6539	0303	-0.1374	0.8826
49.7810	0304	-0.1374	0.8815
49.9506	0305	-0.1374	0.8793
50.1139	0306	-0.1374	0.8801
50.2816	0307	-0.1374	0.8806
50.4506	0308	-0.1374	0.8811
50.6123	0309	-0.1529	0.8795
50.7834	0310	-0.1529	0.8809
50.9593	0311	-0.1529	0.8862
51.1073	0312	-0.1529	0.8868
51.2750	0313	-0.1529	0.8853
51.4831	0314	-0.1529	0.8847
51.6019	0315	-0.1710	0.8841
51.7692	0316	-0.1710	0.8894
51.9330	0317	-0.1710	0.8976
52.1005	0318	-0.1710	0.9006
52.2679	0319	-0.1710	0.9004
52.4320	0320	-0.1710	0.9010
52.5950	0321	-0.2041	0.9010
52.7624	0322	-0.2041	0.9008
52.9358	0323	-0.2041	0.9005
53.0940	0324	-0.2041	0.9008
53.2583	0325	-0.2041	0.9035
53.4526	0326	-0.2041	0.9302
53.5895	0327	-0.1961	0.9457
53.7564	0328	-0.1961	0.9539
53.9199	0329	-0.1961	0.9569
54.0893	0330	-0.1961	0.9549
54.2560	0331	-0.1961	0.9469
54.4621	0332	-0.1961	0.9385
54.5833	0333	-0.1885	0.9357
54.7887	0334	-0.1885	0.9342
54.9160	0335	-0.1885	0.9332
55.0820	0336	-0.1885	0.9319
55.2494	0337	-0.1885	0.9321
55.4116	0338	-0.1885	0.9318
55.5807	0339	-0.1749	0.9312
55.7431	0340	-0.1749	0.9291
55.9085	0341	-0.1749	0.9267
56.0733	0342	-0.1749	0.9214
56.2467	0343	-0.1749	0.9216
56.4051	0344	-0.1749	0.9195
56.5890	0345	-0.1603	0.9082
56.7793	0346	-0.1603	0.8922
56.9035	0347	-0.1603	0.8911
57.0676	0348	-0.1603	0.8893
57.2332	0349	-0.1603	0.8913
57.3983	0350	-0.1603	0.8921
57.5635	0351	-0.1428	0.8910
57.7323	0352	-0.1428	0.8915
57.8952	0353	-0.1428	0.8912
58.0607	0354	-0.1428	0.8901
58.2272	0355	-0.1428	0.8892
58.3933	0356	-0.1428	0.8895
58.5606	0357	-0.1233	0.8894
58.7238	0358	-0.1233	0.8880
58.8879	0359	-0.1233	0.8882
59.0590	0360	-0.1233	0.8878
59.2207	0361	-0.1233	0.8870
59.4305	0362	-0.1233	0.8848
59.5496	0363	-0.1136	0.8846
59.7168	0364	-0.1136	0.8848
59.8858	0365	-0.1136	0.8843
60.0526	0366	-0.1136	0.8874
60.2144	0367	-0.1136	0.8915
60.3777	0368	-0.1136	0.8925
60.5437	0369	-0.1113	0.8921
60.7094	0370	-0.1113	0.8917
60.8893	0371	-0.1113	0.8921
61.0480	0372	-0.1113	0.9019
61.2109	0373	-0.1113	0.9022
61.4199	0374	-0.1113	0.9031
61.5729	0375	-0.1113	0.9017
61.7026	0376	-0.1113	0.9001
61.8732	0377	-0.1041	0.8996
62.0423	0378	-0.1041	0.8991
62.2495	0379	-0.1041	0.9000
62.3669	0380	-0.1041	0.9030
62.5340	0381	-0.1086	0.9030
62.6992	0382	-0.1086	0.9035
62.8669	0383	-0.1086	0.9022
63.0328	0384	-0.1086	0.9009
63.1955	0385	-0.1086	0.9016
63.3760	0386	-0.1086	0.9015
63.5295	0387	-0.1056	0.9004
63.7275	0388	-0.1056	0.8992
63.8665	0389	-0.1056	0.8993
64.0330	0390	-0.1056	0.8984
64.2387	0391	-0.1056	0.8969
64.3646	0392	-0.1056	0.8968
64.5292	0393	-0.1056	0.8950
64.6965	0394	-0.1157	0.8949
64.8625	0395	-0.1157	0.8942
65.0375	0396	-0.1157	0.8941
65.1984	0397	-0.1157	0.8911
65.3629	0398	-0.1157	0.8903
65.5300	0399	-0.1157	0.9009
65.6967	0400	-0.4218	0.9034
65.8647	0401	-0.4218	0.9042
66.0355	0402	-0.4218	0.9051
66.1968	0403	-0.4218	0.9042
66.3646	0404	-0.4218	0.9023
66.5295	0405	-0.3494	0.8948
66.6964	0406	-0.3494	0.8952
66.8824	0407	-0.3494	0.8952
67.0317	0408	-0.3494	0.9006
67.1976	0409	-0.3494	0.9013
67.3637	0410	-0.3494	0.9174
67.5310	0411	-0.1214	0.9201
67.6961	0412	-0.1214	0.9209
67.8627	0413	-0.1214	0.9189
68.0297	0414	-0.1214	0.9183
68.1967	0415	-0.1214	0.9173
68.3839	0416	-0.1214	0.9161
68.5295	0417	-0.1262	0.9145
68.6972	0418	-0.1262	0.9154
68.8669	0419	-0.1262	0.9156
69.0507	0420	-0.1262	0.9154
69.1977	0421	-0.1262	0.9152
69.3660	0422	-0.1262	0.9145
69.5304	0423	-0.1249	0.9145
69.6979	0424	-0.1249	0.9152
69.8647	0425	-0.1249	0.9170
70.0345	0426	-0.1249	0.9198
70.1987	0427	-0.1249	0.9198
70.3640	0428	-0.1249	0.9200
70.5306	0429	-0.1242	0.9200
70.6987	0430	-0.1242	0.9210
70.8640	0431	-0.1242	0.9197
71.0331	0432	-0.1242	0.9190
71.1976	0433	-0.1242	0.9186
71.3642	0434	-0.1242	0.9168
71.5311	0435	-0.1320	0.9152
71.6985	0436	-0.1320	0.9159
71.8634	0437	-0.1320	0.9162
72.0450	0438	-0.1320	0.9161
72.1965	0439	-0.1320	0.9166
72.3659	0440	-0.1320	0.9174
72.5319	0441	-0.1400	0.9143
72.7045	0442	-0.1400	0.9123
72.8673	0443	-0.1400	0.9096
73.0330	0444	-0.1400	0.9085
73.1971	0445	-0.1400	0.9088
73.3646	0446	-0.1400	0.9092
73.5298	0447	-0.1523	0.9090
73.6968	0448	-0.1523	0.9087
73.8651	0449	-0.1523	0.9091
74.0361	0450	-0.1523	0.9062
74.1980	0451	-0.1523	0.8990
74.3663	0452	-0.1523	0.8987
74.5318	0453	-0.1411	0.8957
74.6986	0454	-0.1411	0.8959
74.7846	0455	-0.1411	0.8960
74.9751	0456	-0.1411	0.8960
75.1422	0457	-0.1411	0.8960
